iter	Accuracy	Logloss
879	0.9986605947	0.02244719831
880	0.9986605947	0.02242388438
881	0.9986605947	0.02240965702
882	0.9986605947	0.02239948532
883	0.9986605947	0.02236386129
884	0.9986605947	0.02234196444
885	0.9986605947	0.02230966987
886	0.9986605947	0.02226987789
887	0.9986605947	0.02224219696
888	0.9986605947	0.02220654323
889	0.9986605947	0.02219510192
890	0.9986605947	0.02218214263
891	0.9986605947	0.02215571361
892	0.9986605947	0.0220430203
893	0.9986605947	0.02203282171
894	0.9986605947	0.02201471328
895	0.9986605947	0.02200230668
896	0.9986605947	0.02199116336
897	0.9986605947	0.02195326337
898	0.9986605947	0.02194164464
899	0.9986605947	0.02187751199
900	0.9986605947	0.02185852071
901	0.9986605947	0.0218484148
902	0.9986605947	0.02176496396
903	0.9986605947	0.02175388794
904	0.9986605947	0.02164635966
905	0.9986605947	0.02163455024
906	0.9986605947	0.02155104587
907	0.9986605947	0.02154083402
908	0.9986605947	0.02153054571
909	0.9986605947	0.02149352245
910	0.9986605947	0.02145605425
911	0.9986605947	0.02144341644
912	0.9986605947	0.02142007375
913	0.9986605947	0.02139195651
914	0.9986605947	0.02137826284
915	0.9986605947	0.0213350463
916	0.9986605947	0.02132189103
917	0.9986605947	0.02129517635
918	0.9986605947	0.02128263523
919	0.9986605947	0.02126086228
920	0.9986605947	0.02125121096
921	0.9986605947	0.02123993118
922	0.9986605947	0.02122940782
923	0.9986605947	0.02121563097
924	0.9986605947	0.02118813787
925	0.9986605947	0.0211426072
926	0.9986605947	0.02113227307
927	0.9986605947	0.02111808136
928	0.9986605947	0.0210417112
929	0.9986605947	0.0210265109
930	0.9986605947	0.02101503726
931	0.9986605947	0.02098556733
932	0.9986605947	0.02097533699
933	0.9986605947	0.02096499428
934	0.9986605947	0.02095232584
935	0.9986605947	0.02091085666
936	0.9986605947	0.02088978036
937	0.9986605947	0.02086369624
938	0.9986605947	0.02084978901
939	0.9986605947	0.02083733471
940	0.9986605947	0.02081393517
941	0.9986605947	0.02080179521
942	0.9986605947	0.02077842808
943	0.9986605947	0.02076619507
944	0.9989284758	0.02074342148
945	0.9989284758	0.02072283408
946	0.9989284758	0.02071052397
947	0.9989284758	0.02069197437
948	0.9989284758	0.02067785872
949	0.9989284758	0.02066840852
950	0.9989284758	0.02064552438
951	0.9989284758	0.020635634
952	0.9989284758	0.02060355784
953	0.9989284758	0.02059249811
954	0.9989284758	0.02052750855
955	0.9989284758	0.02049335788
956	0.9989284758	0.02047336491
957	0.9989284758	0.02044848926
958	0.9989284758	0.02042783739
959	0.9989284758	0.02041581954
960	0.9989284758	0.02040598954
961	0.9989284758	0.02037344346
962	0.9989284758	0.02036130031
963	0.9989284758	0.02034907872
964	0.9989284758	0.02033176697
965	0.9989284758	0.02032105415
966	0.9989284758	0.02027567224
967	0.9991963568	0.02024409885
968	0.9991963568	0.0202279281
969	0.9991963568	0.02021699654
970	0.9991963568	0.02019707173
971	0.9991963568	0.02017360778
972	0.9991963568	0.02015049614
973	0.9991963568	0.02012586812
974	0.9991963568	0.02009553073
975	0.9991963568	0.02007423251
976	0.9991963568	0.02002670804
977	0.9991963568	0.01997196499
978	0.9991963568	0.01996343207
979	0.9991963568	0.01994288164
980	0.9991963568	0.01993188774
981	0.9991963568	0.01992117252
982	0.9991963568	0.01990354836
983	0.9991963568	0.01987161899
984	0.9991963568	0.01985293177
985	0.9991963568	0.01983079188
986	0.9991963568	0.01981346377
987	0.9991963568	0.01980287109
988	0.9991963568	0.01979238794
989	0.9991963568	0.01978008304
990	0.9991963568	0.01977078844
991	0.9991963568	0.01975037623
992	0.9991963568	0.0197351699
993	0.9991963568	0.01971687217
994	0.9991963568	0.01970744635
995	0.9991963568	0.01969202371
996	0.9991963568	0.01967423457
997	0.9991963568	0.01962228489
998	0.9991963568	0.01960936333
999	0.9991963568	0.01959698665
